ASPEN,CAPITEC,IMPLATS,GROWPNT,NORTHAM,ANGGOLD,BATS,EXXARO,WOOLIES,NASPERS-N-,CLICKS,BIDVEST,SANLAM,REMGRO,GFIELDS,RICHEMONT,STANBANK,SHOPRIT,INVLTD,MONDIPLC,INVPLC,DISCOVERY,AMPLATS,ANGLO,FIRSTRAND,NEDBANK,SASOL,SPAR,VODACOM,MTN_GROUP
30900,66100.0,6556,2558,4962.0,19948.0,88261.0,8699.0,7800.0,234643.0,12855.0,16388,6425.0,24121.0,6329.0,8407.0,14500,19389.0,8600,29375.0,8600.0,11222.0,35600,17300,4755.0,22650.0,37650,19350.0,15251.0,11685.0
30450,66595.0,6398,2522,4850.0,19100.0,85490.0,9133.0,7800.0,235344.0,12700.0,16440,6434.0,23050.0,5991.0,8470.0,14572,19350.0,8600,29084.0,8588.0,11161.0,35107,17620,4640.0,22348.0,38169,19386.0,15130.0,11730.0
30250,67530.0,6270,2526,4744.0,18793.0,85221.0,9390.0,7738.0,232760.0,12604.0,16433,6411.0,22762.0,5805.0,8446.0,14516,18800.0,8579,29354.0,8600.0,11187.0,35420,17696,4624.0,22584.0,38832,19139.0,15025.0,11450.0
30107,68150.0,6136,2516,4600.0,18807.0,83999.0,9815.0,7781.0,234096.0,12427.0,16581,6435.0,22783.0,5893.0,8433.0,14646,19100.0,8535,28850.0,8475.0,11255.0,34361,17654,4713.0,22615.0,39427,19200.0,14880.0,11537.0
30504,67808.0,6130,2521,4632.0,18450.0,82996.0,10500.0,7875.0,232479.0,12299.0,16550,6425.0,22766.0,5762.0,8589.0,14525,18821.0,8445,28735.0,8444.0,11175.0,34250,17749,4722.0,22670.0,40000,19202.0,14780.0,11318.0
30551,66381.0,6200,2465,4830.0,18763.0,85640.0,11105.0,7700.0,233069.0,11957.0,16290,6387.0,22390.0,5786.0,9164.0,14000,18750.0,8561,29200.0,8582.0,10975.0,34000,18270,4534.0,21663.0,41011,19196.0,14739.0,11375.0
30915,66602.0,6048,2455,4859.0,18714.0,84136.0,11201.0,7775.0,230106.0,12011.0,16457,6422.0,22298.0,5700.0,9177.0,14043,18800.0,8435,28700.0,8475.0,10926.0,34478,18036,4553.0,21870.0,40700,19100.0,14766.0,11350.0
30450,65397.0,5764,2420,5100.0,19248.0,84645.0,10036.0,7654.0,219060.0,11890.0,16150,6234.0,21722.0,5978.0,9396.0,13561,18408.0,8146,27790.0,8200.0,10910.0,33913,17268,4349.0,21150.0,39800,18727.0,14804.0,10950.0
30900,65977.0,5718,2453,5104.0,18995.0,84368.0,9880.0,7550.0,229347.0,12071.0,16202,6331.0,21900.0,5799.0,9485.0,13650,18700.0,8176,27694.0,8202.0,11000.0,33718,17516,4399.0,21302.0,39509,19135.0,14762.0,11137.0
30497,65800.0,5580,2460,5179.0,18664.0,83200.0,9905.0,7618.0,226054.0,11938.0,16362,6300.0,21952.0,5770.0,9177.0,13800,18718.0,8174,27429.0,8189.0,10960.0,34088,17603,4453.0,21341.0,39481,19287.0,14701.0,11000.0
30405,66843.0,5565,2495,5279.0,18988.0,82540.0,9900.0,7795.0,226850.0,12150.0,16718,6449.0,22503.0,5994.0,9150.0,13913,19261.0,8198,27663.0,8260.0,11198.0,34189,17611,4553.0,21659.0,39300,19152.0,14855.0,10900.0
30500,66901.0,5640,2510,5289.0,19730.0,81501.0,9698.0,7793.0,233345.0,12077.0,16890,6459.0,22400.0,6030.0,9300.0,14000,19476.0,8279,27820.0,8338.0,11251.0,34138,17819,4573.0,21680.0,39355,19198.0,14824.0,10998.0
30480,66620.0,5450,2495,5279.0,19450.0,81800.0,9602.0,7743.0,235744.0,12118.0,16881,6435.0,22160.0,6082.0,9250.0,13900,19437.0,8286,27605.0,8300.0,11430.0,33100,17898,4563.0,21499.0,39234,19020.0,14815.0,10750.0
30687,67299.0,5417,2546,5249.0,19745.0,80044.0,9431.0,7769.0,235844.0,12187.0,16901,6482.0,22420.0,6137.0,9182.0,13900,19050.0,8350,27961.0,8370.0,11384.0,32800,18702,4609.0,21462.0,39800,19185.0,14776.0,10700.0
30617,67683.0,5298,2566,5092.0,18851.0,79351.0,9598.0,7773.0,240326.0,12123.0,16800,6566.0,22396.0,5781.0,9128.0,14085,19167.0,8378,27376.0,8403.0,11475.0,32250,18196,4695.0,21937.0,39759,19286.0,14780.0,10952.0
30841,67523.0,5558,2534,5150.0,18998.0,79399.0,9983.0,7714.0,239812.0,12025.0,16820,6533.0,22375.0,5795.0,9042.0,14060,19301.0,8350,27248.0,8411.0,11220.0,33821,18561,4688.0,21900.0,39700,19272.0,14940.0,11537.0
30449,67700.0,5469,2511,5085.0,19025.0,78082.0,10050.0,7741.0,234880.0,12185.0,16904,6608.0,22457.0,5816.0,9213.0,14175,19436.0,8496,27149.0,8507.0,11300.0,33221,18568,4694.0,22050.0,38761,19168.0,14799.0,11518.0
30170,67500.0,5450,2497,5000.0,18462.0,77769.0,9772.0,7710.0,232856.0,12296.0,16875,6603.0,22435.0,5599.0,9056.0,14060,19350.0,8480,27139.0,8485.0,11400.0,32950,18481,4612.0,21840.0,38420,19094.0,14810.0,11509.0
30050,67400.0,5424,2484,4926.0,18449.0,78582.0,9760.0,7648.0,231470.0,12177.0,16695,6477.0,22176.0,5589.0,9022.0,13908,19100.0,8329,26881.0,8361.0,11328.0,32900,18511,4610.0,21415.0,38153,18832.0,14643.0,11310.0
29373,68500.0,5420,2514,4923.0,18065.0,77262.0,9920.0,7811.0,225840.0,12550.0,16741,6536.0,22400.0,5481.0,8688.0,14306,19900.0,8315,26325.0,8410.0,11523.0,31768,18537,4832.0,22050.0,37442,19100.0,14545.0,11637.0
29040,68325.0,5920,2520,5000.0,19160.0,77499.0,9998.0,7687.0,227349.0,12592.0,16839,6524.0,22792.0,5915.0,8788.0,14540,19522.0,8428,26605.0,8390.0,11582.0,34006,19049,4903.0,22273.0,37883,18965.0,14729.0,11582.0
29150,67900.0,5690,2550,4950.0,19509.0,75616.0,10299.0,7675.0,222552.0,12465.0,16900,6520.0,23000.0,5909.0,8602.0,14514,19302.0,8300,26264.0,8340.0,11438.0,33750,18624,4969.0,22205.0,37099,18778.0,14635.0,11500.0
29050,67728.0,5569,2567,4918.0,19548.0,76720.0,10585.0,7397.0,220505.0,12340.0,16901,6465.0,23000.0,5712.0,8723.0,14400,19126.0,8408,26415.0,8480.0,11460.0,33897,18447,4910.0,22300.0,37050,18600.0,14694.0,11267.0
28808,66770.0,5407,2505,4800.0,19292.0,76111.0,10316.0,7167.0,213182.0,11985.0,16290,6249.0,22404.0,5659.0,9425.0,14200,18605.0,8162,26324.0,8214.0,11295.0,32450,18175,4790.0,22025.0,36300,18350.0,14583.0,11276.0
28901,66750.0,5435,2515,4780.0,18032.0,76027.0,10495.0,7225.0,220451.0,11960.0,16700,6356.0,22706.0,5520.0,9359.0,14638,18771.0,8249,26389.0,8260.0,11500.0,33211,18701,4964.0,22750.0,36713,18701.0,14790.0,11400.0
29000,67753.0,5311,2557,4780.0,17751.0,75401.0,10795.0,7327.0,220807.0,12249.0,17150,6553.0,23000.0,5458.0,9151.0,15120,18933.0,8340,26531.0,8361.0,11695.0,31569,18851,5176.0,23295.0,37173,18898.0,15060.0,11848.0
30438,67238.0,5546,2519,4834.0,18512.0,75600.0,10722.0,7290.0,216962.0,12006.0,16750,6482.0,22899.0,5736.0,9200.0,14850,18866.0,8386,26991.0,8451.0,11660.0,33607,19805,5097.0,23097.0,37156,18500.0,14950.0,11725.0
31001,66641.0,5355,2453,4765.0,17991.0,74722.0,11200.0,7030.0,221287.0,11850.0,16569,6290.0,21844.0,5501.0,9464.0,14760,18287.0,8571,27821.0,8680.0,11529.0,33480,21093,4975.0,22919.0,37719,17991.0,14830.0,11688.0
29806,65300.0,5294,2440,4592.0,16945.0,77768.0,11075.0,6781.0,209361.0,11310.0,15899,6050.0,21278.0,5110.0,9632.0,14354,18050.0,8630,27377.0,8754.0,11150.0,32281,20665,4870.0,21950.0,36813,17287.0,14311.0,11365.0
29386,63999.0,4960,2371,4451.0,15936.0,76263.0,10708.0,6634.0,207707.0,11146.0,15892,5996.0,20831.0,4800.0,9436.0,14067,17945.0,8561,27290.0,8671.0,10966.0,30600,20979,4760.0,21590.0,35985,17100.0,14000.0,10985.0
29033,65207.0,5021,2449,4320.0,16647.0,76005.0,10260.0,6755.0,206763.0,11299.0,15928,6050.0,21300.0,4951.0,9170.0,14567,18320.0,8700,26717.0,8748.0,11112.0,31000,19400,4850.0,22192.0,35800,17510.0,14189.0,10967.0
29426,65000.0,4901,2431,4397.0,16358.0,76029.0,10493.0,6909.0,212859.0,11585.0,16328,6172.0,21300.0,4885.0,9200.0,14681,18612.0,8840,27045.0,8900.0,11235.0,30900,19750,4923.0,22440.0,35800,18200.0,14153.0,11085.0
29650,65000.0,5100,2471,4393.0,17043.0,76437.0,10667.0,6978.0,214271.0,11600.0,16290,6242.0,21703.0,4909.0,9336.0,14771,18946.0,8859,27631.0,8900.0,11256.0,31025,19986,5001.0,22849.0,36862,18140.0,14527.0,11430.0
29539,64788.0,5050,2475,4330.0,16373.0,77115.0,10168.0,6823.0,218589.0,11600.0,16297,6196.0,21687.0,4770.0,9381.0,14900,18972.0,8985,27838.0,9003.0,11375.0,29967,19350,4974.0,22967.0,36796,18200.0,14520.0,11613.0
29301,64979.0,4956,2484,4326.0,16455.0,77087.0,10500.0,6576.0,216257.0,11600.0,16101,6150.0,21419.0,4715.0,9277.0,15149,18920.0,8927,28057.0,9019.0,11310.0,29910,19897,5036.0,23397.0,37750,18256.0,14409.0,11650.0
29625,67610.0,5012,2483,4323.0,15776.0,76822.0,10574.0,6667.0,218176.0,12073.0,16400,6326.0,22080.0,4419.0,8913.0,15500,19427.0,9106,28626.0,9131.0,11550.0,30295,20699,5215.0,23900.0,38258,18764.0,14675.0,11788.0
29002,65600.0,4749,2466,4331.0,15201.0,76698.0,10763.0,6550.0,209861.0,11990.0,16000,6351.0,21383.0,4313.0,8865.0,15288,19190.0,9050,28458.0,9101.0,11323.0,29999,21338,5160.0,23087.0,38080,18897.0,14532.0,11410.0
29155,64505.0,4733,2454,4265.0,15375.0,77109.0,10730.0,6449.0,206463.0,12001.0,16000,6254.0,21318.0,4351.0,9049.0,15010,19131.0,9058,28824.0,9140.0,11187.0,29857,22070,5031.0,22651.0,37751,18683.0,14526.0,11650.0
29188,64811.0,4706,2467,4220.0,15528.0,77800.0,10500.0,6462.0,208621.0,11946.0,15903,6270.0,21390.0,4498.0,8981.0,15040,18993.0,9066,28740.0,9176.0,11239.0,29338,21815,5051.0,22750.0,37208,18691.0,14551.0,11813.0
28986,66177.0,4566,2477,4232.0,15500.0,76200.0,10030.0,6560.0,203862.0,12043.0,16411,6400.0,21738.0,4435.0,8753.0,15410,19064.0,8948,27937.0,8980.0,11326.0,29339,21221,5217.0,23420.0,36600,19049.0,14610.0,11332.0
28899,65655.0,4447,2474,4333.0,15331.0,77266.0,9744.0,6510.0,206963.0,12299.0,16283,6269.0,21380.0,4440.0,8949.0,15250,19010.0,8996,28250.0,9049.0,11300.0,28850,20777,5162.0,23249.0,36174,18972.0,14897.0,11386.0
28993,65029.0,4420,2488,4131.0,15534.0,78135.0,9660.0,6493.0,205350.0,12061.0,16282,6167.0,20911.0,4460.0,9118.0,15100,18694.0,8997,28490.0,9110.0,11142.0,28900,21200,5050.0,23000.0,37935,18950.0,14473.0,11320.0
28214,65000.0,4493,2450,4255.0,15099.0,76100.0,8695.0,6583.0,203395.0,12000.0,16300,6183.0,20907.0,4265.0,9027.0,14993,18464.0,8910,27950.0,9020.0,11231.0,28900,20998,5114.0,23179.0,37610,18976.0,14263.0,11299.0
27999,63427.0,4283,2421,4100.0,15925.0,76615.0,8200.0,6371.0,197869.0,11800.0,15950,5992.0,20698.0,4350.0,9038.0,14691,18374.0,8879,27879.0,8970.0,11146.0,28444,21212,4993.0,22555.0,36005,18420.0,14200.0,11200.0
27843,64230.0,4300,2460,4182.0,15280.0,76539.0,8780.0,6549.0,197859.0,11901.0,16452,6127.0,20973.0,4176.0,9151.0,14915,19102.0,9018,27850.0,9059.0,11179.0,28650,21559,5116.0,22900.0,36635,18892.0,14085.0,11209.0
27299,64388.0,4200,2439,4129.0,15001.0,74750.0,8850.0,6280.0,194159.0,11731.0,16250,5944.0,20700.0,4150.0,8963.0,14872,18500.0,9010,27600.0,9050.0,11040.0,27968,20581,5130.0,22659.0,36651,18630.0,14050.0,11150.0
27153,64728.0,4275,2453,4220.0,15106.0,74130.0,8940.0,6420.0,193502.0,11600.0,16770,6077.0,21090.0,4125.0,9034.0,14749,18843.0,8934,27655.0,8963.0,11193.0,28200,21050,5200.0,22858.0,36933,18500.0,14134.0,11433.0
27000,65500.0,4295,2450,4223.0,15250.0,75139.0,9060.0,6595.0,198272.0,11780.0,17050,6199.0,21669.0,4122.0,9081.0,15317,19200.0,9090,27900.0,9120.0,11469.0,28251,21900,5305.0,23720.0,37900,19100.0,14153.0,11789.0
27300,66200.0,4270,2515,4081.0,15095.0,76500.0,8865.0,6630.0,201866.0,11680.0,17585,6244.0,22094.0,4114.0,9047.0,15533,19150.0,9244,27901.0,9300.0,11531.0,28778,21395,5406.0,23696.0,38155,19239.0,14376.0,12000.0
26881,66752.0,4200,2512,4000.0,14553.0,75306.0,8770.0,6687.0,196037.0,11479.0,17471,6198.0,21771.0,3976.0,8975.0,15275,19000.0,9195,27023.0,9300.0,11421.0,27610,21231,5287.0,23372.0,39934,19239.0,14221.0,12279.0
26625,69000.0,4196,2551,3958.0,14500.0,76600.0,8826.0,6710.0,196869.0,11397.0,18309,6200.0,22624.0,3935.0,9062.0,15500,19280.0,9205,27050.0,9299.0,11575.0,27108,20632,5385.0,23490.0,40399,19514.0,14472.0,12585.0
27170,68001.0,4207,2540,3972.0,14680.0,77874.0,8950.0,6800.0,200867.0,11429.0,17794,6299.0,22668.0,4063.0,9053.0,15202,17897.0,9187,26917.0,9289.0,11520.0,27414,20939,5301.0,23749.0,39999,19300.0,14400.0,12400.0
26796,67300.0,4169,2442,3860.0,13402.0,78044.0,8738.0,6700.0,197275.0,11235.0,17300,6083.0,22453.0,3680.0,8938.0,15059,17428.0,9215,27214.0,9376.0,11215.0,25907,19965,5220.0,23161.0,39698,19150.0,14485.0,11976.0
26796,67300.0,4169,2442,3860.0,13402.0,78044.0,8738.0,6700.0,197275.0,11235.0,17300,6083.0,22453.0,3680.0,8938.0,15059,17428.0,9215,27214.0,9376.0,11215.0,25907,19965,5220.0,23161.0,39698,19150.0,14485.0,11976.0
27000,66100.0,4221,2466,3874.0,13450.0,78978.0,8704.0,6701.0,196172.0,11169.0,17474,6175.0,22293.0,3866.0,9150.0,15157,17280.0,9245,27510.0,9345.0,11280.0,26154,19420,5225.0,23499.0,39600,19500.0,14641.0,12193.0
27337,66700.0,4200,2533,3760.0,13406.0,79054.0,8799.0,6832.0,199925.0,11400.0,17860,6280.0,22571.0,3870.0,9131.0,15190,17250.0,9216,27701.0,9277.0,11475.0,26000,19780,5276.0,23829.0,40132,19706.0,14563.0,12363.0
27507,67000.0,4130,2519,3831.0,13763.0,78723.0,8834.0,6990.0,199967.0,11450.0,17800,6182.0,22399.0,3837.0,9066.0,15169,17400.0,9048,27442.0,9076.0,11400.0,25250,19722,5230.0,23608.0,39664,19576.0,14659.0,12205.0
27353,67317.0,4150,2511,3786.0,13839.0,78672.0,8601.0,6891.0,196869.0,11254.0,17847,6143.0,21904.0,3985.0,9173.0,14949,17117.0,9021,27606.0,9046.0,11299.0,25905,19547,5139.0,23092.0,39800,19499.0,14560.0,12100.0
27180,67278.0,4096,2500,3860.0,13590.0,77615.0,8544.0,6812.0,193554.0,11201.0,17650,6106.0,21851.0,3956.0,9050.0,14902,16903.0,8923,27497.0,9029.0,11250.0,25321,19476,5130.0,23221.0,39623,19184.0,14452.0,12022.0
27180,67278.0,4096,2500,3860.0,13590.0,77615.0,8544.0,6812.0,193554.0,11201.0,17650,6106.0,21851.0,3956.0,9050.0,14902,16903.0,8923,27497.0,9029.0,11250.0,25321,19476,5130.0,23221.0,39623,19184.0,14452.0,12022.0
27180,67278.0,4096,2500,3860.0,13590.0,77615.0,8544.0,6812.0,193554.0,11201.0,17650,6106.0,21851.0,3956.0,9050.0,14902,16903.0,8923,27497.0,9029.0,11250.0,25321,19476,5130.0,23221.0,39623,19184.0,14452.0,12022.0
27500,69248.0,4200,2534,3950.0,13949.0,77201.0,8763.0,6978.0,198375.0,11364.0,18158,6300.0,22476.0,4022.0,9105.0,15231,17243.0,9000,27972.0,9000.0,11409.0,26468,19956,5250.0,23629.0,40000,19800.0,14690.0,12480.0
28281,69500.0,4227,2566,4011.0,14750.0,76731.0,8795.0,7020.0,204863.0,11700.0,18184,6439.0,22496.0,4240.0,9012.0,15273,17442.0,9007,27753.0,8986.0,11552.0,26080,19511,5380.0,23784.0,40072,20019.0,14985.0,12556.0
28358,69500.0,4274,2589,4050.0,15258.0,77861.0,8950.0,7102.0,201276.0,11550.0,18125,6290.0,22305.0,4359.0,9074.0,15175,17146.0,9075,27872.0,9075.0,11450.0,26441,19510,5317.0,23813.0,39890,19858.0,15240.0,12617.0
28358,69500.0,4274,2589,4050.0,15258.0,77861.0,8950.0,7102.0,201276.0,11550.0,18125,6290.0,22305.0,4359.0,9074.0,15175,17146.0,9075,27872.0,9075.0,11450.0,26441,19510,5317.0,23813.0,39890,19858.0,15240.0,12617.0
28208,69300.0,4426,2595,4361.0,15093.0,77975.0,9145.0,7184.0,203342.0,11746.0,17997,6383.0,22651.0,4394.0,9001.0,15260,17295.0,9115,27975.0,9115.0,11534.0,27672,19750,5380.0,24124.0,40657,19775.0,15060.0,13000.0
28278,68850.0,4509,2607,4477.0,15339.0,77050.0,8874.0,7090.0,201632.0,11450.0,17792,6496.0,22724.0,4424.0,8825.0,15155,16901.0,9135,27546.0,9065.0,11700.0,28202,19149,5417.0,24031.0,40440,19859.0,15212.0,13300.0
27500,69000.0,4708,2570,4560.0,15900.0,76825.0,8880.0,6909.0,202103.0,11249.0,17300,6373.0,22396.0,4580.0,8789.0,14901,16840.0,9078,27602.0,9076.0,11449.0,29250,19207,5265.0,23368.0,39950,19848.0,15136.0,13070.0
27533,68964.0,4700,2610,4530.0,16030.0,77096.0,8864.0,6977.0,212009.0,11344.0,17230,6451.0,22750.0,4542.0,9038.0,15038,16733.0,9091,27694.0,9115.0,11623.0,28961,19307,5323.0,23510.0,40360,19601.0,15096.0,13494.0
27500,68791.0,4671,2623,4550.0,15614.0,77466.0,8840.0,6894.0,212318.0,11423.0,17352,6466.0,22464.0,4500.0,9120.0,15158,16850.0,9047,27316.0,9067.0,11475.0,28170,19161,5336.0,23897.0,40102,19685.0,15255.0,13329.0
27650,70000.0,4752,2628,4677.0,15975.0,77200.0,9060.0,6620.0,215910.0,11619.0,17500,6570.0,22571.0,4570.0,9550.0,15064,16814.0,9075,27575.0,9065.0,11593.0,29252,20540,5336.0,23937.0,40411,19612.0,15255.0,13390.0
28524,70000.0,4786,2639,4698.0,15713.0,79359.0,9415.0,6523.0,222915.0,11525.0,17480,6599.0,22651.0,4491.0,9705.0,15068,17017.0,9376,27658.0,9326.0,11613.0,29721,21655,5305.0,23750.0,41441,19501.0,15393.0,12837.0
28405,70850.0,4767,2616,4764.0,16385.0,77801.0,9496.0,6600.0,214433.0,11535.0,17500,6575.0,22600.0,4588.0,10289.0,15186,17143.0,9234,28355.0,9278.0,11581.0,30700,21962,5320.0,23870.0,41885,19401.0,15288.0,12767.0
29080,70911.0,4815,2650,4758.0,16110.0,77533.0,9556.0,6848.0,216937.0,11644.0,17400,6500.0,22723.0,4540.0,10366.0,15172,17449.0,9380,29141.0,9327.0,11655.0,30600,21941,5355.0,23955.0,42300,19329.0,15208.0,12998.0
29676,70900.0,4900,2640,4885.0,16829.0,78232.0,9901.0,7179.0,217456.0,11831.0,17600,6461.0,22690.0,4746.0,10390.0,15169,17870.0,9427,28830.0,9366.0,11802.0,31727,22300,5330.0,23691.0,42900,19700.0,15219.0,12760.0
29033,70802.0,4930,2610,4834.0,17050.0,77000.0,9650.0,7151.0,216425.0,11780.0,17374,6500.0,22615.0,4744.0,10297.0,15000,17650.0,9540,29012.0,9550.0,11623.0,30875,22074,5256.0,23572.0,42100,19544.0,15151.0,12775.0
29640,71727.0,4950,2633,4882.0,16930.0,77341.0,9572.0,7340.0,218541.0,11927.0,17201,6583.0,22250.0,4799.0,10225.0,15085,18026.0,9526,29293.0,9578.0,11708.0,31550,22045,5265.0,23834.0,42101,19600.0,15127.0,12615.0
30113,71600.0,4905,2638,4900.0,16438.0,79200.0,9800.0,7243.0,217356.0,11870.0,17005,6500.0,22175.0,4630.0,10306.0,14858,17950.0,9499,29499.0,9525.0,11561.0,30898,22005,5193.0,23628.0,42001,19746.0,15182.0,12540.0
30223,72067.0,4860,2625,4861.0,16377.0,79402.0,9800.0,7225.0,214358.0,11701.0,16863,6440.0,22001.0,4558.0,10336.0,14800,17380.0,9435,29980.0,9454.0,11386.0,30999,21651,5160.0,23373.0,41854,19575.0,15137.0,12549.0
30326,72416.0,5100,2630,4872.0,16864.0,80276.0,10153.0,7330.0,214665.0,11837.0,17019,6521.0,22301.0,4725.0,10367.0,14953,17210.0,9540,30200.0,9552.0,11662.0,33875,22338,5281.0,23700.0,42853,19561.0,15143.0,12711.0
30541,72650.0,5500,2620,4890.0,16961.0,79799.0,10555.0,7450.0,216473.0,12037.0,16950,6575.0,22642.0,4800.0,10259.0,14820,17150.0,9501,30025.0,9553.0,11750.0,35751,23010,5232.0,23700.0,43095,19592.0,15250.0,12697.0
31298,72607.0,5350,2639,4830.0,16289.0,81040.0,10905.0,7524.0,213408.0,11960.0,16920,6603.0,23026.0,4630.0,10414.0,14986,17342.0,9732,30000.0,9726.0,11700.0,36000,22992,5272.0,23930.0,42200,19751.0,15100.0,12745.0
31349,72433.0,5460,2662,4882.0,16000.0,82494.0,11000.0,7536.0,215857.0,12052.0,16889,6778.0,23112.0,4595.0,10375.0,14968,17600.0,9711,29505.0,9675.0,11800.0,36384,22844,5244.0,23576.0,40926,19590.0,15136.0,13204.0
31000,70292.0,5280,2630,4929.0,15950.0,83293.0,10875.0,7399.0,212859.0,11965.0,16397,6615.0,22743.0,4575.0,10382.0,14576,17660.0,9629,29750.0,9709.0,11490.0,35367,23039,5040.0,23285.0,40400,19295.0,15115.0,12845.0
31033,70259.0,5207,2628,4948.0,16670.0,82958.0,10745.0,7350.0,215530.0,11961.0,16334,6485.0,22300.0,4639.0,10353.0,14254,17818.0,9432,29600.0,9530.0,11406.0,34812,22911,4957.0,23000.0,40200,19029.0,15000.0,12402.0
30800,70201.0,5344,2630,5115.0,16989.0,81965.0,10632.0,7415.0,213642.0,12200.0,15856,6499.0,22541.0,4617.0,10500.0,14392,17900.0,9476,29694.0,9535.0,11507.0,35127,23039,5020.0,23221.0,39951,19050.0,15100.0,12547.0
30800,70000.0,5449,2602,5184.0,16987.0,82550.0,11000.0,7223.0,219854.0,12472.0,15853,6385.0,22470.0,4635.0,10350.0,14368,17970.0,9539,29700.0,9510.0,11575.0,34922,23514,5030.0,23066.0,40354,19138.0,15057.0,12454.0
30754,69100.0,5480,2609,5205.0,17600.0,82100.0,10798.0,7157.0,219677.0,12029.0,15785,6260.0,22356.0,4761.0,10309.0,14300,17828.0,9371,29406.0,9435.0,11530.0,36321,23297,4969.0,22680.0,39675,18463.0,14907.0,12349.0
30750,68999.0,5120,2608,5175.0,17437.0,81900.0,10375.0,7176.0,218618.0,11988.0,15776,6273.0,22414.0,4678.0,10108.0,14300,17784.0,9360,29476.0,9422.0,11670.0,35342,22235,4956.0,22885.0,39399,18551.0,14900.0,12255.0
30768,68499.0,5168,2587,5197.0,17609.0,82847.0,10644.0,7116.0,221334.0,11800.0,15773,6240.0,22350.0,4724.0,10018.0,14062,17371.0,9416,29429.0,9453.0,11547.0,34543,22164,4920.0,22800.0,38909,18355.0,14900.0,11986.0
30386,68204.0,5333,2602,5199.0,17708.0,83106.0,10850.0,7100.0,218843.0,11805.0,15994,6174.0,22260.0,4825.0,10082.0,14102,17330.0,9441,29486.0,9475.0,11563.0,34450,22390,4970.0,23141.0,38650,17400.0,14920.0,11775.0
30300,67800.0,5443,2574,5261.0,18350.0,84321.0,10999.0,7099.0,213358.0,11749.0,16088,6200.0,22124.0,4975.0,9949.0,14019,17285.0,9524,29638.0,9514.0,11600.0,35348,22250,4939.0,22918.0,38123,17780.0,14831.0,11575.0
30750,69789.0,5438,2584,5220.0,18020.0,84193.0,10845.0,7139.0,214065.0,11800.0,16291,6280.0,22291.0,4700.0,9947.0,14107,17000.0,9493,30262.0,9543.0,11775.0,35189,21600,4980.0,23151.0,38600,17586.0,14999.0,11663.0
30735,70700.0,5314,2636,5256.0,17754.0,83992.0,11000.0,7344.0,217610.0,12003.0,16471,6482.0,22770.0,4540.0,10055.0,14452,17416.0,9612,30345.0,9603.0,11927.0,34820,22541,5103.0,23800.0,39017,17593.0,15178.0,11887.0
31405,71120.0,5451,2645,5425.0,17661.0,83470.0,11000.0,7288.0,216899.0,12100.0,16704,6659.0,23193.0,4542.0,10061.0,14662,17671.0,9674,30400.0,9698.0,12035.0,34900,23173,5157.0,24000.0,38810,17947.0,15075.0,11727.0
31025,71290.0,5289,2660,5106.0,17522.0,81400.0,10766.0,7284.0,210760.0,12370.0,16559,6700.0,22965.0,4574.0,9937.0,14748,17518.0,9706,30065.0,9654.0,11955.0,33934,22892,5223.0,24396.0,38467,17595.0,15098.0,11575.0
30883,71971.0,5130,2697,5100.0,17189.0,80376.0,10707.0,7339.0,211760.0,12570.0,16700,6770.0,23270.0,4517.0,9911.0,14836,17541.0,9673,29650.0,9618.0,12052.0,32350,22682,5229.0,24900.0,37899,17844.0,15109.0,11700.0
29657,72207.0,5065,2696,5161.0,17238.0,80316.0,10700.0,7050.0,216501.0,12570.0,16691,6870.0,23121.0,4500.0,9897.0,14832,17665.0,9659,30000.0,9617.0,12280.0,31340,21989,5248.0,24919.0,37610,18146.0,15120.0,11950.0
28882,71700.0,5031,2693,5350.0,17318.0,80859.0,10683.0,6958.0,215057.0,12705.0,16773,6725.0,22868.0,4416.0,9763.0,14635,17305.0,9534,30022.0,9488.0,12335.0,32759,21721,5190.0,24420.0,37450,18200.0,15050.0,11875.0
28790,71081.0,4986,2701,5213.0,16583.0,80801.0,10487.0,7078.0,220454.0,12725.0,16751,6694.0,22886.0,4250.0,9859.0,14500,18800.0,9514,30350.0,9545.0,12050.0,32447,22087,5153.0,24292.0,38050,18344.0,15030.0,11900.0
28900,71200.0,4996,2691,5266.0,16504.0,81325.0,11000.0,7100.0,219355.0,12765.0,16470,6700.0,22443.0,4220.0,9992.0,14437,19462.0,9574,30479.0,9549.0,12121.0,32659,21995,5018.0,24243.0,38355,18372.0,15003.0,11940.0
28500,71500.0,4928,2664,5406.0,15779.0,81385.0,11440.0,6954.0,220082.0,12670.0,16171,6652.0,22370.0,4230.0,9953.0,14396,19189.0,9410,29979.0,9359.0,11950.0,31848,21171,5002.0,23876.0,37549,18019.0,15020.0,11950.0
28631,72764.0,4700,2671,5345.0,15501.0,80480.0,11164.0,7050.0,217589.0,12831.0,16550,6878.0,22548.0,4246.0,9684.0,14473,19250.0,9401,30752.0,9351.0,12470.0,31146,21327,5062.0,24332.0,37400,18373.0,14961.0,12029.0
28649,72550.0,4550,2692,5053.0,15320.0,81710.0,10362.0,6928.0,214233.0,12800.0,16500,6903.0,22643.0,4299.0,9585.0,14381,19322.0,9359,30275.0,9306.0,12410.0,31500,20210,5073.0,24450.0,37040,18250.0,14788.0,11880.0
