Date,Beta Monthly Leveraged,Beta Monthly Unleveraged,Beta Weekly Leveraged,ShareBeta,Price,Open,PE,Name,Debt/EquityIndustry,InflationRate,MarketRateOfReturn,RiskFreeRateOfReturn,PEMarket,PESector,EPS,PEYear,ROAE,ROE,Debt/Equity,ShareholdersEquity
2019-08-31,0.3888,0.3888,0.2429,0.2429,2210,2150,14.958,SPUR,1.86,4.13,11.98,8.26,16.304,12.926,173.68,12.6727,19.0584,19.073,0.0843,865715
2019-09-30,0.4065,0.4065,0.3163,0.3163,2450,2160,14.106,SPUR,1.86,4.13,11.98,8.26,15.757,13.287,173.68,12.6727,19.0584,19.073,0.0843,865715
2019-10-31,0.4671,0.4671,0.4228,0.4228,2699,2450,15.54,SPUR,1.86,4.13,11.98,8.26,16.25,13.523,173.68,12.6727,19.0584,19.073,0.0843,865715
2019-11-30,0.453,0.453,0.297,0.297,2645,2650,15.229,SPUR,1.86,4.13,11.98,8.26,15.858,13.178,173.68,12.6727,19.0584,19.073,0.0843,865715
2019-12-31,0.469,0.469,0.0311,0.0311,2665,2650,15.344,SPUR,1.86,4.13,11.98,8.26,16.321,13.14,173.68,12.6727,19.0584,19.073,0.0843,865715
2020-01-31,0.386,0.386,0.2673,0.2673,2400,2667,13.818,SPUR,1.86,3.27,13.12,,16.22,12.203,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-02-29,0.3516,0.3516,0.318,0.318,2298,2350,11.093,SPUR,1.86,3.27,13.12,,14.611,11.175,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-03-31,0.7552,0.7552,0.2213,0.2213,1600,2350,7.723,SPUR,1.86,3.27,13.12,,12.571,12.903,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-04-30,0.6459,0.6459,0.4525,0.4525,1700,1599,8.206,SPUR,1.86,3.27,13.12,,14.203,14.333,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-05-31,0.6888,0.6888,0.4898,0.4898,1640,1700,7.916,SPUR,1.86,3.27,13.12,,14.574,13.563,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-06-30,0.6737,0.6737,0.2627,0.2627,1699,1611,8.201,SPUR,1.86,3.27,13.12,,17.288,14.458,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-07-31,0.7043,0.7043,0.4729,0.4729,1610,1700,7.772,SPUR,1.86,3.27,13.12,,18.266,13.633,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-08-31,0.7009,0.7009,0.485,0.485,1501,1610,7.245,SPUR,1.86,3.27,13.12,,19.619,14.405,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-09-30,0.6743,0.6743,0.4594,0.4594,1417,1503,6.84,SPUR,1.86,3.27,13.12,,20.044,26.29,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-10-31,0.6187,0.6187,0.4956,0.4956,1601,1419,7.728,SPUR,1.86,3.27,13.12,,19.286,26.313,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-11-30,0.7135,0.6848,0.5021,0.4819,1880,1601,22.588,SPUR,1.86,3.27,13.12,,22.015,52.614,83.23,20.8699,9.6094,12.6948,0.3246,527178
2020-12-31,0.7116,0.683,0.4568,0.4385,1642,1900,19.728,SPUR,1.86,3.27,13.12,,23.046,18.359,83.23,20.8699,9.6094,12.6948,0.3246,527178
2009-01-31,0.665,0.1516,0.3745,0.0853,8825,9400,16.841,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,9.053,10.913,645,12.3194,145.6395,88.0492,13.6151,569000
2009-02-28,0.8572,0.1953,0.4105,0.0935,7175,9300,13.692,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,8.205,9.322,645,12.3194,145.6395,88.0492,13.6151,569000
2009-03-31,0.6999,0.1595,0.6888,0.157,7180,7002,9.509,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,9.681,9.492,645,12.3194,145.6395,88.0492,13.6151,569000
2009-04-30,0.7472,0.1703,0.357,0.0814,8050,7190,10.662,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,9.834,9.958,645,12.3194,145.6395,88.0492,13.6151,569000
2009-05-31,0.6544,0.1491,0.4106,0.0936,7525,8451,9.966,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,10.721,10.949,645,12.3194,145.6395,88.0492,13.6151,569000
2009-06-30,0.6757,0.1556,0.6554,0.1509,7634,7560,10.111,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,10.632,11.334,645,12.3194,145.6395,88.0492,13.6151,569000
2009-07-31,0.6826,0.1572,0.4176,0.0961,8404,7998,11.131,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,11.92,12.356,645,12.3194,145.6395,88.0492,13.6151,569000
2009-08-31,0.6937,0.1597,0.5709,0.1315,8400,8485,13.023,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,13.56,12.575,645,12.3194,145.6395,88.0492,13.6151,569000
2009-09-30,0.6845,0.1576,0.4466,0.1028,8780,8400,13.612,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,14.531,13.556,645,12.3194,145.6395,88.0492,13.6151,569000
2009-10-31,0.6977,0.1606,0.4305,0.0991,9114,8750,14.13,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,15.57,13.997,645,12.3194,145.6395,88.0492,13.6151,569000
2009-11-30,0.686,0.158,0.568,0.1308,9233,9148,14.314,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,16.643,13.127,645,12.3194,145.6395,88.0492,13.6151,569000
2009-12-31,0.6911,0.1591,0.3735,0.086,9492,9315,14.716,SUN INTERNATIONAL,1.86,7.12,13.24,9.06,17.197,14.008,645,12.3194,145.6395,88.0492,13.6151,569000
2010-01-31,0.6916,0.1592,0.4241,0.0976,9250,9444,14.341,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,16.52,13.588,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-02-28,0.6884,0.1585,0.4241,0.0976,9200,9295,14.263,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,17.376,14.591,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-03-31,0.6789,0.1563,0.4497,0.1035,9205,9050,16.526,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,17.652,15.983,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-04-30,0.662,0.1524,0.4174,0.0961,9390,9205,16.858,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,17.543,16.377,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-05-31,0.6571,0.1513,0.5704,0.1313,8799,9070,15.797,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,16.616,16.029,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-06-30,0.6676,0.2454,0.4535,0.1667,8250,8705,14.811,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,16.053,16.019,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-07-31,0.6087,0.2237,0.4274,0.1571,8390,8250,15.062,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,17.038,17.436,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-08-31,0.5944,0.2185,0.6562,0.2412,8675,8311,15.272,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,16.039,15.866,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-09-30,0.6307,0.2318,0.357,0.1312,9760,8718,17.183,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,16.556,18.305,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-10-31,0.6433,0.2364,0.433,0.1592,9800,9760,17.253,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,17.085,18.588,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-11-30,0.6242,0.2294,0.6632,0.2438,10550,9796,18.573,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,16.252,17.867,568,14.7254,57.6728,42.3967,6.2504,1210000
2010-12-31,0.5723,0.2104,0.4267,0.1568,10547,10544,18.568,SUN INTERNATIONAL,1.86,4.26,12.66,8.27,17.189,18.337,568,14.7254,57.6728,42.3967,6.2504,1210000
2011-01-31,0.576,0.2117,0.5704,0.2097,10325,10386,18.177,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,16.803,16.596,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-02-28,0.7842,0.2882,0.5698,0.2094,9800,10330,21.212,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,15.4,16.213,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-03-31,0.5898,0.2168,0.364,0.1338,9050,9731,19.588,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,15.395,16.855,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-04-30,0.6551,0.2408,0.4323,0.1589,9163,9030,19.833,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,15.701,17.845,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-05-31,0.5811,0.2136,0.6715,0.2468,8825,9100,19.101,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,15.329,16.203,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-06-30,0.5905,0.2726,0.3513,0.1622,9160,8715,19.826,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,14.854,15.788,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-07-31,0.6388,0.2949,0.4283,0.1977,9375,8925,20.292,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,15.433,16.136,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-08-31,0.5851,0.2701,0.4499,0.2077,8800,9400,19.088,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,12.692,16.564,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-09-30,0.6189,0.2857,0.4298,0.1984,8090,8800,17.548,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,12.124,15.222,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-10-31,0.5864,0.2707,0.5386,0.2487,8526,8090,18.494,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,13.205,17.364,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-11-30,0.5918,0.2732,0.4219,0.1948,8650,8550,18.763,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,12.936,16.955,461,19.3514,31.7565,28.5432,4.6856,1517000
2011-12-31,0.592,0.2733,0.4073,0.1881,8400,8650,18.221,SUN INTERNATIONAL,1.86,4.99,12.85,8.15,12.712,16.673,461,19.3514,31.7565,28.5432,4.6856,1517000
2012-01-31,0.5902,0.2725,0.6184,0.2855,9030,8600,19.587,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,13.42,17.483,670,13.1119,41.9515,42.246,5.3937,1496000
2012-02-29,0.6217,0.287,0.4191,0.1935,8395,9030,13.475,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,13.359,16.174,670,13.1119,41.9515,42.246,5.3937,1496000
2012-03-31,0.5886,0.2718,0.3972,0.1834,8350,8400,13.402,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,12.681,16.43,670,13.1119,41.9515,42.246,5.3937,1496000
2012-04-30,0.5792,0.2674,0.5068,0.234,8220,8344,13.194,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,13.014,18.098,670,13.1119,41.9515,42.246,5.3937,1496000
2012-05-31,0.5591,0.2581,0.3367,0.1554,8250,8040,13.242,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,12.211,17.278,670,13.1119,41.9515,42.246,5.3937,1496000
2012-06-30,0.607,0.2802,0.3931,0.1815,8935,8250,14.341,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,12.398,18.095,670,13.1119,41.9515,42.246,5.3937,1496000
2012-07-31,0.5495,0.1965,0.629,0.2249,7940,9000,12.744,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,13.144,19.805,670,13.1119,41.9515,42.246,5.3937,1496000
2012-08-31,0.5581,0.1995,0.3729,0.1333,8500,7970,12.686,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,13.692,19.293,670,13.1119,41.9515,42.246,5.3937,1496000
2012-09-30,0.7486,0.2677,0.3753,0.1342,8500,8500,12.686,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,13.696,18.695,670,13.1119,41.9515,42.246,5.3937,1496000
2012-10-31,0.6028,0.2155,0.4102,0.1467,9650,8450,14.402,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,14.234,19.289,670,13.1119,41.9515,42.246,5.3937,1496000
2012-11-30,0.5899,0.2109,0.3907,0.1397,9185,9600,13.708,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,14.341,19.257,670,13.1119,41.9515,42.246,5.3937,1496000
2012-12-31,0.6151,0.2199,0.4969,0.1777,9500,9200,14.179,SUN INTERNATIONAL,1.86,5.62,10.67,6.34,14.764,20.315,670,13.1119,41.9515,42.246,5.3937,1496000
2013-01-31,0.5701,0.2038,0.3249,0.1162,10250,9499,15.298,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,15.21,18.334,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-02-28,0.6779,0.2424,0.3324,0.1189,10118,9960,13.544,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,16.645,16.93,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-03-31,0.6686,0.2391,0.3734,0.1335,10100,10120,13.52,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,16.509,17.306,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-04-30,0.4907,0.1755,0.5957,0.213,10909,10190,14.603,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,16.046,17.408,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-05-31,0.4855,0.1736,0.4364,0.156,10000,10700,13.386,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,17.5,16.904,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-06-30,0.6312,0.2257,0.4427,0.1583,9561,9999,12.799,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,16.35,16.256,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-07-31,0.5064,0.1811,0.3579,0.128,9790,9669,13.105,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,17.524,16.025,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-08-31,0.4735,0.1693,0.4079,0.1458,9432,9750,12.815,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,17.756,15.618,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-09-30,0.5131,0.1835,0.4864,0.1739,9769,9503,13.273,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,18.165,17.175,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-10-31,0.5163,0.1846,0.3785,0.1353,10195,9800,13.851,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,18.827,18.112,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-11-30,0.44,0.1573,0.3765,0.1346,9450,10058,12.839,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,18.071,16.599,736,13.2717,38.0517,31.8468,3.6986,2220000
2013-12-31,0.5309,0.2189,0.368,0.1517,9530,9381,12.948,SUN INTERNATIONAL,1.86,5.67,10.93,7.91,18.581,16.57,736,13.2717,38.0517,31.8468,3.6986,2220000
2014-01-31,0.4997,0.206,0.5108,0.2106,9850,9489,13.383,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,18.126,14.607,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-02-28,0.1884,0.0777,0.4103,0.1692,9493,9829,13.98,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,17.898,14.865,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-03-31,0.3535,0.1458,0.33,0.1361,9441,9560,13.904,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,17.125,16.57,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-04-30,0.2729,0.1125,0.3525,0.1453,10400,9525,15.316,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,17.457,16.829,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-05-31,0.3715,0.1532,0.4294,0.1771,10600,10400,15.611,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,17.851,16.981,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-06-30,0.3887,0.1603,0.3652,0.1506,11000,10699,16.2,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,18.463,17.062,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-07-31,0.4393,0.1811,0.4943,0.2038,10720,11000,15.787,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,18.08,18.046,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-08-31,0.2967,0.1223,0.419,0.1728,11700,10761,20.598,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,17.739,17.768,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-09-30,0.2942,0.1213,0.2909,0.1199,11970,11796,21.073,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,16.928,17.318,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-10-31,0.3973,0.1638,0.4069,0.1678,12350,11940,21.742,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,17.017,18.852,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-11-30,0.1428,0.0344,0.3898,0.094,12264,12365,21.591,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,17,19.721,568,19.0458,27.8719,34.6025,6.2171,1497000
2014-12-31,0.3881,0.0935,0.3292,0.0793,12890,11875,22.693,SUN INTERNATIONAL,1.86,6.09,10.33,7.8,16.972,19.279,568,19.0458,27.8719,34.6025,6.2171,1497000
2015-01-31,0.2732,0.0658,0.4055,0.0977,13000,12300,22.887,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,17.421,21.892,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-02-28,0.2469,0.0595,0.4231,0.102,13167,13000,23.019,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,18.84,21.629,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-03-31,0.4167,0.1004,0.2944,0.071,12600,13250,22.027,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,18.37,20.999,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-04-30,0.3258,0.0785,0.4987,0.1202,13240,12619,23.146,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,19.164,21.269,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-05-31,0.3497,0.0843,0.4342,0.1047,12440,13455,21.748,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,18.268,21.108,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-06-30,0.2983,0.0719,0.3081,0.0743,11050,12475,19.318,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,17.455,21.475,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-07-31,0.435,0.1049,0.4222,0.1018,11485,11213,20.078,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,17.962,20.896,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-08-31,0.5339,0.1287,0.4131,0.0996,10375,11730,16.494,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,17.85,21.221,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-09-30,0.2691,0.0649,0.306,0.0738,8700,10339,13.831,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,18.325,19.714,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-10-31,0.3626,0.3626,0.4679,0.4679,9576,8540,15.224,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,19.722,21.012,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-11-30,0.4101,0.1238,0.4207,0.127,9025,9620,14.348,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,19.602,20.357,629,18.0843,46.5725,38.2796,4.5024,2325000
2015-12-31,0,0,0,0,9315,9340,14.809,SUN INTERNATIONAL,1.86,4.58,11.83,9.77,19.259,19.971,629,18.0843,46.5725,38.2796,4.5024,2325000
2016-01-31,0.5839,0.1762,0.5286,0.1595,7800,9320,12.4,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,18.65,18.598,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-02-29,0.5955,0.1797,0.4457,0.1345,6952,8150,-32.185,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,19.614,16.115,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-03-31,0.6224,0.1878,0.6182,0.1866,6870,6830,-31.805,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,21.524,17.905,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-04-30,0.5714,0.1725,0.5645,0.1704,7700,6735,-35.648,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,21.815,18.552,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-05-31,0.617,0.1862,0.4092,0.1235,7255,7720,-33.587,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,22.059,17.331,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-06-30,0.3416,0.1031,0.6689,0.2019,8604,7304,-39.833,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,22.104,17.299,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-07-31,0.4301,0.1298,0.5812,0.1754,8360,8605,-38.703,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,22.256,18.517,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-08-31,0.5078,0.1533,0.3901,0.1177,9401,8360,-19.487,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,23.468,15.898,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-09-30,0.3267,0.0986,0.5862,0.1769,8660,9311,-17.951,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,23.391,15.065,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-10-31,0.4777,-0.002,0.6836,-0.0029,8325,8994,-17.257,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,22.833,15.194,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-11-30,0.3292,-0.0014,0.4015,-0.0017,8026,8251,-16.637,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,22.842,14.416,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2016-12-31,0.3206,-0.0013,0.6244,-0.0026,8700,7863,-18.034,SUN INTERNATIONAL,1.86,6.34,11.42,8.93,22.836,15.601,-387,-21.4057,-85.4489,30.531,-12.2176,-1356000
2017-01-31,0.4296,-0.0018,0.5103,-0.0021,8766,8790,-18.171,SUN INTERNATIONAL,1.86,5.27,11.31,8.61,23.477,15.96,-180,-32.2056,12.3069,9.3714,-6.634,-2593000
2017-02-28,0.1588,-0.0007,0.5136,-0.0021,8640,8760,-17.91,SUN INTERNATIONAL,1.86,5.27,11.31,8.61,19.759,16.36,-180,-32.2056,12.3069,9.3714,-6.634,-2593000
